student_ID,t1,t2,t3,t4,t5,t6,t7,t8,final_grade,final_exam
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887614,21.14,0,47.68,0,17.61,63.01,0,61.44,1155.2,168
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887615,17.75,0,79.02000000000001,60.22,0,0,0,0,1111.8,150
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
887616,0,0,0,46,0,0,0,61.18,NA,NA
